date,lead_month,nino34_pred,nino34_true
1982-10,22,0.09284859,1.8502227
1982-11,22,-0.24537574,1.995122
1982-12,22,-0.36222318,2.20444
1983-01,22,-0.3529773,2.1862085
1983-02,22,0.26056877,1.692382
1983-03,22,0.37830323,1.2534121
1983-04,22,0.37386182,1.2862107
1983-05,22,0.46603265,1.13389
1983-06,22,0.38761693,0.5883717
1983-07,22,0.008596823,-0.50766957
1983-08,22,-0.48699772,-0.3339269
1983-09,22,-0.45029417,-0.5024317
1983-10,22,-0.60460824,-0.87823313
1983-11,22,-0.78933513,-0.88178056
1983-12,22,-0.61349714,-1.1554062
1984-01,22,0.5961438,-1.0308758
1984-02,22,-0.7946122,-0.61426705
1984-03,22,-0.61627877,-0.60810256
1984-04,22,-0.43239427,-0.6248701
1984-05,22,-0.41323754,-0.7015953
1984-06,22,-0.6191534,-1.1367972
1984-07,22,-0.7388059,-0.7372547
1984-08,22,-0.8113122,-0.58925474
1984-09,22,-0.8490099,-0.54718137
1984-10,22,-0.5520977,-0.8979495
1984-11,22,-0.7162885,-1.2130367
1984-12,22,-0.84956217,-1.1400332
1985-01,22,-0.75180537,-1.0661303
1985-02,22,0.02325699,-1.3416966
1985-03,22,-0.12419091,-1.2367989
1985-04,22,-0.3016536,-1.0220283
1985-05,22,-0.28292894,-0.78969556
1985-06,22,0.02805072,-0.6494106
1985-07,22,-0.15963891,-0.7084457
1985-08,22,-0.11575952,-0.38509634
1985-09,22,0.02245843,-0.34076357
1985-10,22,-0.0596815,-0.4675236
1985-11,22,0.047109723,-0.24995315
1985-12,22,0.47191706,-0.18377769
1986-01,22,0.2174677,-0.38154462
1986-02,22,0.099281594,-0.59403086
1986-03,22,0.2224406,-0.747484
1986-04,22,0.23327304,-0.80665785
1986-05,22,0.21413349,-0.43311933
1986-06,22,0.29543126,-0.23104097
1986-07,22,0.22428377,-0.05799706
1986-08,22,0.22728589,0.20899104
1986-09,22,0.21736374,0.49697357
1986-10,22,0.14514692,0.7040022
1986-11,22,0.52408123,0.8770689
1986-12,22,0.44487727,1.1841037
1987-01,22,0.6149038,1.3761859
1987-02,22,0.50064445,1.1995224
1987-03,22,0.50295085,1.1573845
1987-04,22,0.25079122,0.9323075
1987-05,22,0.424111,1.0341035
1987-06,22,0.5918361,1.2854264
1987-07,22,0.36816362,1.341871
1987-08,22,-0.18543185,1.4317333
1987-09,22,-0.6969052,1.4311937
1987-10,22,-0.6824738,1.3177104
1987-11,22,-0.7162233,1.2714775
1987-12,22,-0.7535838,0.9478049
1988-01,22,-0.64251596,0.5536789
1988-02,22,-0.4449434,0.16587622
1988-03,22,-0.14352873,-0.124936506
1988-04,22,-0.09744803,-0.6777575
1988-05,22,-0.10298412,-1.2987353
1988-06,22,-0.13474652,-1.5988959
1988-07,22,-0.23042108,-1.5172472
1988-08,22,-0.15463918,-1.2127922
1988-09,22,0.02759002,-1.202088
1988-10,22,0.27458403,-2.1091688
1988-11,22,-0.014195234,-2.463643
1988-12,22,-0.5814486,-2.1580613
1989-01,22,-0.37610823,-1.9696684
1989-02,22,-0.16650221,-1.5008314
1989-03,22,0.070151076,-1.3050876
1989-04,22,-0.63763165,-1.2292643
1989-05,22,-0.5980717,-0.88849324
1989-06,22,-0.2510574,-0.57783914
1989-07,22,-0.28661817,-0.35367855
1989-08,22,-0.03151066,-0.32813546
1989-09,22,0.043318383,-0.32922074
1989-10,22,0.10262536,-0.37430194
1989-11,22,-0.425966,-0.47015205
1989-12,22,-0.17284165,-0.18399468
1990-01,22,-0.1475935,-0.029205412
1990-02,22,0.07592706,0.08151527
1990-03,22,0.264436,-0.015873147
1990-04,22,0.25417456,-0.0519348
1990-05,22,0.12845047,0.087055884
1990-06,22,0.15976012,-0.02670971
1990-07,22,0.19115283,-0.012321486
1990-08,22,0.21799842,0.20224023
1990-09,22,0.37056914,0.12970482
1990-10,22,0.2885369,0.30792326
1990-11,22,0.44650373,0.22936295
1990-12,22,0.5172658,0.3622262
1991-01,22,0.4711128,0.5788064
1991-02,22,0.43506795,0.29246262
1991-03,22,0.38420215,0.028525203
1991-04,22,0.18143058,0.28697547
1991-05,22,0.38941917,0.30368918
1991-06,22,0.4479993,0.5548438
1991-07,22,0.34895203,0.73140347
1991-08,22,0.26992434,0.68657184
1991-09,22,-0.34772843,0.5718397
1991-10,22,-0.5959963,0.89600015
1991-11,22,-0.74630976,1.2210044
1991-12,22,-0.827125,1.7840004
1992-01,22,-0.5587567,1.8602579
1992-02,22,-0.35866562,1.8835275
1992-03,22,-0.2832762,1.4491429
1992-04,22,-0.047426764,1.274605
1992-05,22,0.12803803,1.001368
1992-06,22,-0.1112786,0.42808574
1992-07,22,-0.17304668,0.1734245
1992-08,22,-0.23221874,-0.16339391
1992-09,22,-0.33536646,-0.15938084
1992-10,22,-0.14714968,-0.3308635
1992-11,22,0.09560735,-0.23953094
1992-12,22,-0.6141578,0.01681003
1993-01,22,-0.17860089,0.0778894
1993-02,22,-0.10474792,0.2418035
1993-03,22,-0.15557098,0.29156154
1993-04,22,-0.22890961,0.64772284
1993-05,22,0.08311524,0.79835665
1993-06,22,0.30623838,0.6502074
1993-07,22,0.010138776,0.41543475
1993-08,22,-0.100133,0.23206411
1993-09,22,-0.01846421,0.4369782
1993-10,22,0.28951642,0.55715126
1993-11,22,0.2255769,0.47756425
1993-12,22,-0.3668648,0.3351657
1994-01,22,0.12248181,0.08535045
1994-02,22,0.023353346,0.012765023
1994-03,22,-0.7108839,0.10553886
1994-04,22,-0.46846554,0.1680304
1994-05,22,-0.34184894,0.16390485
1994-06,22,0.057018887,0.22714402
1994-07,22,0.0893471,0.050911993
1994-08,22,0.044472795,0.42031822
1994-09,22,-0.09620456,0.44870377
1994-10,22,0.12840068,0.8563631
1994-11,22,0.16462116,1.2689687
1994-12,22,0.38760653,1.2309557
1995-01,22,0.49570584,0.9469509
1995-02,22,0.13317552,0.786568
1995-03,22,-0.63780755,0.36670938
1995-04,22,-0.38813606,0.19068332
1995-05,22,-0.17646222,-0.2022085
1995-06,22,-0.14301082,-0.20947815
1995-07,22,-0.05247988,-0.2186245
1995-08,22,0.11222089,-0.4990602
1995-09,22,0.12133912,-0.9164165
1995-10,22,0.32020858,-1.1405834
1995-11,22,0.4249082,-1.0922315
1995-12,22,0.0375674,-1.1899694
1996-01,22,0.5289658,-0.8609505
1996-02,22,0.15343966,-0.81604254
1996-03,22,0.026352739,-0.61740154
1996-04,22,-0.07060074,-0.44130802
1996-05,22,-0.23559843,-0.5179331
1996-06,22,-0.33715165,-0.56343275
1996-07,22,-0.095617935,-0.2520531
1996-08,22,0.05366513,-0.3659896
1996-09,22,0.14397296,-0.4168981
