date,lead_month,nino34_pred,nino34_true
1982-02,14,0.18544284,-0.15476483
1982-03,14,0.24388845,-0.28201815
1982-04,14,0.11101188,-0.04459077
1982-05,14,0.015244143,0.24024753
1982-06,14,0.13624883,0.5561064
1982-07,14,0.16905963,0.7505231
1982-08,14,0.36144802,1.1114337
1982-09,14,0.44740766,1.3501524
1982-10,14,0.6543133,1.8502227
1982-11,14,0.7593711,1.995122
1982-12,14,0.72105825,2.20444
1983-01,14,0.7996958,2.1862085
1983-02,14,0.75648075,1.692382
1983-03,14,0.5732117,1.2534121
1983-04,14,0.689745,1.2862107
1983-05,14,0.4553755,1.13389
1983-06,14,0.1264131,0.5883717
1983-07,14,-0.07839807,-0.50766957
1983-08,14,-0.279785,-0.3339269
1983-09,14,-0.6597036,-0.5024317
1983-10,14,-0.58260983,-0.87823313
1983-11,14,-0.70174533,-0.88178056
1983-12,14,-1.0230461,-1.1554062
1984-01,14,-1.2669646,-1.0308758
1984-02,14,-1.4365535,-0.61426705
1984-03,14,-1.0907283,-0.60810256
1984-04,14,-0.8910206,-0.6248701
1984-05,14,-0.8226754,-0.7015953
1984-06,14,-0.62983716,-1.1367972
1984-07,14,-0.54772836,-0.7372547
1984-08,14,-0.35938355,-0.58925474
1984-09,14,-0.41552502,-0.54718137
1984-10,14,0.3976426,-0.8979495
1984-11,14,0.48086035,-1.2130367
1984-12,14,0.57130086,-1.1400332
1985-01,14,0.4992774,-1.0661303
1985-02,14,0.16398118,-1.3416966
1985-03,14,0.23864934,-1.2367989
1985-04,14,0.21365222,-1.0220283
1985-05,14,0.14178136,-0.78969556
1985-06,14,-0.031787477,-0.6494106
1985-07,14,0.03584972,-0.7084457
1985-08,14,0.27760008,-0.38509634
1985-09,14,0.34813055,-0.34076357
1985-10,14,0.58731204,-0.4675236
1985-11,14,0.8967012,-0.24995315
1985-12,14,0.6387594,-0.18377769
1986-01,14,0.5664388,-0.38154462
1986-02,14,0.40037462,-0.59403086
1986-03,14,0.19950989,-0.747484
1986-04,14,0.19399977,-0.80665785
1986-05,14,0.07310347,-0.43311933
1986-06,14,0.16223785,-0.23104097
1986-07,14,0.2617618,-0.05799706
1986-08,14,0.38966736,0.20899104
1986-09,14,0.42503887,0.49697357
1986-10,14,0.735315,0.7040022
1986-11,14,0.80576146,0.8770689
1986-12,14,0.6450333,1.1841037
1987-01,14,0.805955,1.3761859
1987-02,14,0.57016206,1.1995224
1987-03,14,0.62965417,1.1573845
1987-04,14,0.42435116,0.9323075
1987-05,14,0.14754635,1.0341035
1987-06,14,0.15377152,1.2854264
1987-07,14,0.09448434,1.341871
1987-08,14,0.2018443,1.4317333
1987-09,14,0.1389423,1.4311937
1987-10,14,-0.03544981,1.3177104
1987-11,14,-0.0791664,1.2714775
1987-12,14,0.08919034,0.9478049
1988-01,14,-0.1025393,0.5536789
1988-02,14,-0.2394299,0.16587622
1988-03,14,-0.14991494,-0.124936506
1988-04,14,-0.050978336,-0.6777575
1988-05,14,-0.27395198,-1.2987353
1988-06,14,-0.22923441,-1.5988959
1988-07,14,-0.084260255,-1.5172472
1988-08,14,-0.5561586,-1.2127922
1988-09,14,-1.0179118,-1.202088
1988-10,14,-0.71071696,-2.1091688
1988-11,14,-1.1313503,-2.463643
1988-12,14,-1.4525733,-2.1580613
1989-01,14,-1.065861,-1.9696684
1989-02,14,-0.922574,-1.5008314
1989-03,14,-0.55291784,-1.3050876
1989-04,14,-0.0749001,-1.2292643
1989-05,14,-0.1684611,-0.88849324
1989-06,14,-0.24720876,-0.57783914
1989-07,14,-0.1801048,-0.35367855
1989-08,14,-0.29882455,-0.32813546
1989-09,14,0.085503794,-0.32922074
1989-10,14,-0.17939684,-0.37430194
1989-11,14,-0.45491135,-0.47015205
1989-12,14,0.11889297,-0.18399468
1990-01,14,0.43266246,-0.029205412
1990-02,14,0.50261015,0.08151527
1990-03,14,0.12882388,-0.015873147
1990-04,14,0.2399885,-0.0519348
1990-05,14,0.2280311,0.087055884
1990-06,14,0.18752098,-0.02670971
1990-07,14,0.26399666,-0.012321486
1990-08,14,0.33606726,0.20224023
1990-09,14,0.380541,0.12970482
1990-10,14,0.63467443,0.30792326
1990-11,14,0.81793,0.22936295
1990-12,14,1.0829068,0.3622262
1991-01,14,1.1080266,0.5788064
1991-02,14,0.49257514,0.29246262
1991-03,14,0.5637958,0.028525203
1991-04,14,0.28367725,0.28697547
1991-05,14,0.16452976,0.30368918
1991-06,14,0.13089082,0.5548438
1991-07,14,-0.06152031,0.73140347
1991-08,14,-0.01590175,0.68657184
1991-09,14,0.1973672,0.5718397
1991-10,14,0.20719345,0.89600015
1991-11,14,0.10797591,1.2210044
1991-12,14,0.29349592,1.7840004
1992-01,14,0.26200476,1.8602579
1992-02,14,0.22033171,1.8835275
1992-03,14,0.11725501,1.4491429
1992-04,14,0.24103902,1.274605
1992-05,14,0.048017852,1.001368
1992-06,14,0.17494532,0.42808574
1992-07,14,-0.002245907,0.1734245
1992-08,14,-0.13913827,-0.16339391
1992-09,14,-0.031740613,-0.15938084
1992-10,14,0.050750878,-0.3308635
1992-11,14,-0.19068283,-0.23953094
1992-12,14,-0.120991215,0.01681003
1993-01,14,-0.11118474,0.0778894
1993-02,14,-0.30407584,0.2418035
1993-03,14,-0.37917545,0.29156154
1993-04,14,-0.3977946,0.64772284
1993-05,14,-0.49490625,0.79835665
1993-06,14,-0.19752339,0.6502074
1993-07,14,-0.05054681,0.41543475
1993-08,14,0.4201791,0.23206411
1993-09,14,0.09072582,0.4369782
1993-10,14,0.5159735,0.55715126
1993-11,14,0.4898617,0.47756425
1993-12,14,0.36443987,0.3351657
1994-01,14,0.16794495,0.08535045
1994-02,14,-0.5810608,0.012765023
1994-03,14,-0.14474799,0.10553886
1994-04,14,-0.03651863,0.1680304
1994-05,14,-0.18618976,0.16390485
1994-06,14,-0.19302323,0.22714402
1994-07,14,-0.33437145,0.050911993
1994-08,14,0.25833377,0.42031822
1994-09,14,0.11992692,0.44870377
1994-10,14,-0.13724923,0.8563631
1994-11,14,-0.3730751,1.2689687
1994-12,14,-0.4431939,1.2309557
1995-01,14,-0.12993184,0.9469509
1995-02,14,-0.020167775,0.786568
1995-03,14,-0.42708817,0.36670938
1995-04,14,0.095846936,0.19068332
1995-05,14,0.13830927,-0.2022085
1995-06,14,-0.028446771,-0.20947815
1995-07,14,-0.14225821,-0.2186245
1995-08,14,-0.20842206,-0.4990602
1995-09,14,-0.418217,-0.9164165
1995-10,14,-0.5030282,-1.1405834
1995-11,14,-0.5435113,-1.0922315
1995-12,14,-0.5520521,-1.1899694
1996-01,14,-0.35034192,-0.8609505
1996-02,14,-0.29372174,-0.81604254
1996-03,14,-0.38496545,-0.61740154
1996-04,14,-0.25874054,-0.44130802
1996-05,14,0.023767972,-0.5179331
1996-06,14,-0.27402088,-0.56343275
1996-07,14,-0.16700836,-0.2520531
1996-08,14,-0.0014491319,-0.3659896
1996-09,14,0.15333432,-0.4168981
1996-10,14,0.37343526,-0.4288355
1996-11,14,0.45601672,-0.60995144
1996-12,14,0.57631457,-0.7515759
1997-01,14,0.56084406,-0.5901172
1997-02,14,0.56362295,-0.41750735
1997-03,14,0.4138336,-0.20417763
1997-04,14,0.17606531,0.2848152
1997-05,14,0.1161564,0.66986686
1997-06,14,0.09807608,1.1475612
1997-07,14,0.15688483,1.6711944
1997-08,14,0.41930065,2.0195842
1997-09,14,0.6366762,2.298945
1997-10,14,0.8934611,2.6404357
1997-11,14,0.9933865,2.687556
1997-12,14,1.0695281,2.7479243
1998-01,14,0.7392456,2.715116
1998-02,14,0.56141865,2.2348132
1998-03,14,0.31700334,1.5979168
1998-04,14,0.33333385,0.8744729
1998-05,14,0.11981675,0.593584
1998-06,14,-0.016665779,-0.8073107
1998-07,14,-0.25965,-1.3298286
1998-08,14,-0.36868015,-1.4126738
1998-09,14,-0.52589285,-1.0333148
1998-10,14,-0.94526446,-1.2995145
1998-11,14,-1.0946548,-1.5867516
1998-12,14,-1.1102309,-1.9303639
1999-01,14,-1.0523722,-1.6638982
1999-02,14,-0.8616325,-1.3088537
1999-03,14,-0.8126247,-0.9054911
1999-04,14,-0.8294377,-0.96003747
1999-05,14,-0.85802406,-0.8669181
1999-06,14,-0.7407588,-1.0293975
1999-07,14,-0.7726869,-0.9021559
1999-08,14,-0.94162226,-1.1913494
1999-09,14,-1.0179281,-1.1567566
1999-10,14,-1.059128,-1.0723855
1999-11,14,-1.005032,-1.6639153
1999-12,14,-0.93267995,-1.7101572
2000-01,14,-0.6094455,-1.8176467
2000-02,14,-0.27038452,-1.6098965
2000-03,14,-0.3925467,-1.0692651
2000-04,14,-0.38680097,-0.7033115
2000-05,14,-0.37624595,-0.6499248
2000-06,14,-0.42894012,-0.6666217
2000-07,14,-0.27679384,-0.4673668
2000-08,14,-0.25774112,-0.3949841
2000-09,14,0.002731058,-0.44343302
2000-10,14,-0.005850892,-0.5594826
2000-11,14,0.08661104,-0.9251185
2000-12,14,0.31274784,-0.8609912
2001-01,14,0.09887533,-0.66662407
2001-02,14,0.12473593,-0.5726149
2001-03,14,0.25499052,-0.3982683
2001-04,14,0.22612472,-0.2110452
2001-05,14,0.19856782,-0.24091038
2001-06,14,0.1499083,-0.011285845
2001-07,14,0.31353664,0.10589368
2001-08,14,0.5147095,0.055456307
2001-09,14,0.47491315,-0.04714936
2001-10,14,0.897851,-0.015698466
2001-11,14,0.89918566,-0.11168404
2001-12,14,1.059881,-0.26719305
2002-01,14,0.9527185,0.051394578
2002-02,14,0.812946,0.26719505
2002-03,14,0.66868204,0.14289422
2002-04,14,0.40885183,0.18940826
2002-05,14,0.26004496,0.27105874
2002-06,14,0.28528312,0.6551612
2002-07,14,0.40571246,0.707224
2002-08,14,0.36330152,0.96317226
2002-09,14,0.12981953,1.1147876
2002-10,14,0.33150068,1.355659
2002-11,14,0.63874745,1.585036
2002-12,14,0.70907146,1.5178975
2003-01,14,0.83309245,1.3195041
2003-02,14,0.50285065,0.89080614
2003-03,14,0.3111443,0.6439664
2003-04,14,0.17304014,0.032643393
2003-05,14,0.12209816,-0.44659165
2003-06,14,0.060605798,-0.22788963
2003-07,14,-0.13094498,0.15091886
2003-08,14,-0.28028515,0.071487375
2003-09,14,-0.36684808,0.1787683
2003-10,14,-0.20955844,0.46218506
2003-11,14,-0.27817816,0.43719688
2003-12,14,-0.3492431,0.41439086
2004-01,14,-0.27448046,0.30618894
2004-02,14,-0.4274517,0.10939963
2004-03,14,-0.12752625,0.05371552
2004-04,14,-0.27476424,0.07085941
2004-05,14,-0.08479271,0.21017146
2004-06,14,-0.14116365,0.09514714
2004-07,14,-0.1328292,0.38242924
2004-08,14,-0.1326657,0.69534624
2004-09,14,-0.12943795,0.67622447
2004-10,14,-0.27228275,0.72964793
2004-11,14,-0.033243936,0.7178978
2004-12,14,0.16871132,0.8368481
2005-01,14,-0.21120524,0.597636
2005-02,14,-0.23706445,0.44722137
2005-03,14,-0.07834509,0.4306716
2005-04,14,-0.03335579,0.28987256
2005-05,14,0.083365254,0.34200478
2005-06,14,0.071879,0.29111254
2005-07,14,0.059453137,0.18380143
2005-08,14,-0.10781194,0.026247397
2005-09,14,-0.08501194,-0.06889765
2005-10,14,-0.15904793,0.06315029
2005-11,14,-0.016375955,-0.38048694
2005-12,14,-0.24297361,-0.66858685
2006-01,14,-0.09878644,-0.8661443
2006-02,14,0.063914776,-0.6833061
2006-03,14,0.09019375,-0.47039533
2006-04,14,-0.042625085,-0.10674768
2006-05,14,0.034628127,0.030338623
2006-06,14,-0.006647025,0.17213543
2006-07,14,-0.03849733,0.17319962
2006-08,14,-0.044315062,0.45576185
2006-09,14,0.09312015,0.705766
2006-10,14,-0.15216227,0.78577065
2006-11,14,-0.110110946,1.0586779
2006-12,14,0.37211686,1.152183
2007-01,14,0.28363582,0.707932
2007-02,14,0.38484567,0.21972445
2007-03,14,0.22124635,-0.06047849
2007-04,14,0.14138608,-0.12210938
2007-05,14,0.10062907,-0.29026926
2007-06,14,0.11109898,-0.16524267
2007-07,14,-0.105935484,-0.410569
2007-08,14,0.03814349,-0.6937064
2007-09,14,-0.1494042,-1.1256648
2007-10,14,-0.6140634,-1.6185975
2007-11,14,-0.25751126,-1.7017689
2007-12,14,-0.61367023,-1.6559267
2008-01,14,-0.52487046,-1.910063
2008-02,14,-0.4124339,-1.8319354
2008-03,14,-0.2044388,-1.185759
2008-04,14,-0.060955405,-1.0815488
2008-05,14,-0.015680507,-0.8243269
2008-06,14,-0.00048544732,-0.56068003
2008-07,14,0.016054709,-0.15023462
2008-08,14,0.19093253,-0.06191488
2008-09,14,0.2023559,-0.3276596
2008-10,14,0.33752587,-0.40188107
2008-11,14,0.44208813,-0.4746118
2008-12,14,0.53787905,-0.81731945
2009-01,14,0.3219449,-0.9551868
2009-02,14,0.25846747,-0.726101
2009-03,14,0.11915324,-0.5152063
2009-04,14,0.18967411,-0.24949102
2009-05,14,0.1628962,0.18443276
