date,lead_month,nino34_pred,nino34_true
1981-11,11,0.56870306,-0.3368223
1981-12,11,0.5355689,-0.45852807
1982-01,11,-0.033795264,-0.17327565
1982-02,11,-0.6699883,-0.15476483
1982-03,11,-0.37946677,-0.28201815
1982-04,11,-0.38559884,-0.04459077
1982-05,11,-0.11683017,0.24024753
1982-06,11,-0.037323315,0.5561064
1982-07,11,0.41923136,0.7505231
1982-08,11,0.8320332,1.1114337
1982-09,11,0.980918,1.3501524
1982-10,11,1.0137057,1.8502227
1982-11,11,0.99853647,1.995122
1982-12,11,1.2775363,2.20444
1983-01,11,1.3768504,2.1862085
1983-02,11,0.73095053,1.692382
1983-03,11,0.7693622,1.2534121
1983-04,11,0.657976,1.2862107
1983-05,11,0.45128265,1.13389
1983-06,11,0.22397819,0.5883717
1983-07,11,0.100096084,-0.50766957
1983-08,11,-0.6928935,-0.3339269
1983-09,11,-0.97638327,-0.5024317
1983-10,11,-1.1324751,-0.87823313
1983-11,11,-1.2756268,-0.88178056
1983-12,11,-1.3399643,-1.1554062
1984-01,11,-1.2318238,-1.0308758
1984-02,11,-1.148551,-0.61426705
1984-03,11,-1.0677236,-0.60810256
1984-04,11,-1.014137,-0.6248701
1984-05,11,-0.81743526,-0.7015953
1984-06,11,-0.807885,-1.1367972
1984-07,11,-0.9859639,-0.7372547
1984-08,11,-0.86582077,-0.58925474
1984-09,11,-0.40977365,-0.54718137
1984-10,11,-0.47833315,-0.8979495
1984-11,11,-0.57288074,-1.2130367
1984-12,11,-0.1403476,-1.1400332
1985-01,11,-0.11936895,-1.0661303
1985-02,11,-0.21951364,-1.3416966
1985-03,11,-0.5274595,-1.2367989
1985-04,11,-0.4496005,-1.0220283
1985-05,11,-0.32841408,-0.78969556
1985-06,11,-0.119253926,-0.6494106
1985-07,11,0.059033982,-0.7084457
1985-08,11,0.61012405,-0.38509634
1985-09,11,0.4569224,-0.34076357
1985-10,11,0.76761377,-0.4675236
1985-11,11,0.30299455,-0.24995315
1985-12,11,0.024005977,-0.18377769
1986-01,11,-0.5070186,-0.38154462
1986-02,11,-0.36172608,-0.59403086
1986-03,11,0.08913534,-0.747484
1986-04,11,0.09348423,-0.80665785
1986-05,11,0.31702435,-0.43311933
1986-06,11,0.31765407,-0.23104097
1986-07,11,0.41626713,-0.05799706
1986-08,11,0.72722757,0.20899104
1986-09,11,0.83150995,0.49697357
1986-10,11,1.0316306,0.7040022
1986-11,11,1.0404453,0.8770689
1986-12,11,1.2166082,1.1841037
1987-01,11,1.0489032,1.3761859
1987-02,11,0.77237153,1.1995224
1987-03,11,0.42690855,1.1573845
1987-04,11,0.45121187,0.9323075
1987-05,11,0.3428631,1.0341035
1987-06,11,0.42944896,1.2854264
1987-07,11,0.35159037,1.341871
1987-08,11,0.20900138,1.4317333
1987-09,11,0.21442698,1.4311937
1987-10,11,0.11713418,1.3177104
1987-11,11,0.075034834,1.2714775
1987-12,11,-0.50256175,0.9478049
1988-01,11,-0.57396835,0.5536789
1988-02,11,-0.5195022,0.16587622
1988-03,11,-0.46181068,-0.124936506
1988-04,11,-0.009033756,-0.6777575
1988-05,11,0.12479585,-1.2987353
1988-06,11,-0.50291353,-1.5988959
