date,lead_month,nino34_pred,nino34_true
1981-02,2,0.006904763,-0.3917725
1981-03,2,-0.07101886,-0.42326793
1981-04,2,-0.28293562,-0.53357494
1981-05,2,-0.6099231,-0.49139753
1981-06,2,-0.62768847,-0.35701793
1981-07,2,-0.82819414,-0.7135362
1981-08,2,-0.61317736,-0.61451584
1981-09,2,-0.62962216,-0.18999338
1981-10,2,-0.30489236,-0.08063007
1981-11,2,-0.2759523,-0.3368223
1981-12,2,-0.07663731,-0.45852807
1982-01,2,-0.36253464,-0.17327565
1982-02,2,0.0187874,-0.15476483
1982-03,2,0.13007192,-0.28201815
1982-04,2,0.14951974,-0.04459077
1982-05,2,-0.041290134,0.24024753
1982-06,2,0.46652848,0.5561064
1982-07,2,0.6793234,0.7505231
1982-08,2,0.902446,1.1114337
1982-09,2,0.9738297,1.3501524
1982-10,2,1.2256651,1.8502227
1982-11,2,1.3539894,1.995122
1982-12,2,1.5737704,2.20444
1983-01,2,1.486146,2.1862085
1983-02,2,1.0745099,1.692382
1983-03,2,0.7106095,1.2534121
1983-04,2,0.40004286,1.2862107
1983-05,2,0.29898584,1.13389
1983-06,2,0.104927704,0.5883717
1983-07,2,0.048553128,-0.50766957
1983-08,2,0.18819082,-0.3339269
1983-09,2,-0.1280682,-0.5024317
1983-10,2,-0.25955436,-0.87823313
1983-11,2,-0.843572,-0.88178056
1983-12,2,-1.169067,-1.1554062
1984-01,2,-0.78974384,-1.0308758
1984-02,2,-0.69237185,-0.61426705
1984-03,2,-0.6383302,-0.60810256
1984-04,2,-0.38902757,-0.6248701
1984-05,2,-0.5576941,-0.7015953
1984-06,2,-0.8195459,-1.1367972
1984-07,2,-0.95542127,-0.7372547
1984-08,2,-1.0456908,-0.58925474
1984-09,2,-0.9111591,-0.54718137
1984-10,2,-0.77230185,-0.8979495
1984-11,2,-0.57269865,-1.2130367
1984-12,2,-0.7558718,-1.1400332
1985-01,2,-0.67658496,-1.0661303
1985-02,2,-0.5979623,-1.3416966
1985-03,2,-0.8672442,-1.2367989
1985-04,2,-1.1230766,-1.0220283
1985-05,2,-0.99726707,-0.78969556
1985-06,2,-0.6596759,-0.6494106
1985-07,2,-0.5581846,-0.7084457
1985-08,2,-0.0671846,-0.38509634
1985-09,2,-0.37460673,-0.34076357
1985-10,2,-0.44928765,-0.4675236
1985-11,2,-0.48966175,-0.24995315
1985-12,2,-0.27948308,-0.18377769
1986-01,2,-0.23756038,-0.38154462
1986-02,2,-0.037557986,-0.59403086
1986-03,2,-0.13211153,-0.747484
1986-04,2,0.0048056855,-0.80665785
1986-05,2,-0.20438512,-0.43311933
1986-06,2,-0.19850351,-0.23104097
1986-07,2,0.20105895,-0.05799706
1986-08,2,0.09342838,0.20899104
1986-09,2,0.37160268,0.49697357
1986-10,2,0.50452876,0.7040022
1986-11,2,0.62490624,0.8770689
1986-12,2,0.7564173,1.1841037
1987-01,2,0.76863647,1.3761859
1987-02,2,0.7768529,1.1995224
1987-03,2,0.66462326,1.1573845
1987-04,2,0.44541064,0.9323075
1987-05,2,0.44458982,1.0341035
1987-06,2,0.3229785,1.2854264
1987-07,2,0.538595,1.341871
1987-08,2,1.1582354,1.4317333
1987-09,2,1.1142137,1.4311937
1987-10,2,0.79714584,1.3177104
1987-11,2,1.2379904,1.2714775
1987-12,2,1.1681825,0.9478049
1988-01,2,1.061328,0.5536789
1988-02,2,0.61659086,0.16587622
1988-03,2,0.14333473,-0.124936506
1988-04,2,-0.3733248,-0.6777575
1988-05,2,-0.5149635,-1.2987353
1988-06,2,-0.9356723,-1.5988959
1988-07,2,-1.3792117,-1.5172472
1988-08,2,-1.637889,-1.2127922
1988-09,2,-1.6939671,-1.202088
1988-10,2,-1.648704,-2.1091688
1988-11,2,-1.6295675,-2.463643
1988-12,2,-1.7527281,-2.1580613
1989-01,2,-1.7925056,-1.9696684
1989-02,2,-1.586311,-1.5008314
1989-03,2,-1.4073523,-1.3050876
1989-04,2,-1.0087788,-1.2292643
1989-05,2,-0.96501744,-0.88849324
1989-06,2,-0.7121034,-0.57783914
1989-07,2,-0.47736388,-0.35367855
1989-08,2,-0.2852991,-0.32813546
1989-09,2,-0.42051858,-0.32922074
1989-10,2,-0.5138412,-0.37430194
1989-11,2,-0.5319585,-0.47015205
1989-12,2,-0.6818635,-0.18399468
1990-01,2,-0.3975958,-0.029205412
1990-02,2,-0.069569066,0.08151527
1990-03,2,0.04922035,-0.015873147
1990-04,2,0.21807094,-0.0519348
1990-05,2,0.08538203,0.087055884
1990-06,2,0.26390702,-0.02670971
1990-07,2,0.46233603,-0.012321486
1990-08,2,0.5190218,0.20224023
1990-09,2,0.3273674,0.12970482
1990-10,2,0.43048036,0.30792326
1990-11,2,0.46594828,0.22936295
1990-12,2,0.37803194,0.3622262
1991-01,2,0.19202526,0.5788064
1991-02,2,0.40808475,0.29246262
1991-03,2,0.41520685,0.028525203
1991-04,2,0.30729997,0.28697547
1991-05,2,0.28634688,0.30368918
1991-06,2,0.3310582,0.5548438
1991-07,2,0.5803111,0.73140347
1991-08,2,1.1810942,0.68657184
1991-09,2,0.966127,0.5718397
1991-10,2,0.8800909,0.89600015
1991-11,2,0.9172066,1.2210044
1991-12,2,1.0644487,1.7840004
1992-01,2,1.1620733,1.8602579
1992-02,2,1.1642332,1.8835275
1992-03,2,0.8243434,1.4491429
1992-04,2,0.5699724,1.274605
1992-05,2,0.40302595,1.001368
1992-06,2,0.54912966,0.42808574
1992-07,2,0.7509213,0.1734245
1992-08,2,0.5086233,-0.16339391
1992-09,2,0.18965556,-0.15938084
1992-10,2,-0.06292646,-0.3308635
1992-11,2,-0.09108175,-0.23953094
1992-12,2,-0.20799202,0.01681003
1993-01,2,0.27374423,0.0778894
1993-02,2,0.20741476,0.2418035
1993-03,2,0.33973,0.29156154
1993-04,2,0.37777558,0.64772284
1993-05,2,0.30488503,0.79835665
1993-06,2,0.2832864,0.6502074
1993-07,2,0.5331791,0.41543475
1993-08,2,0.5050059,0.23206411
1993-09,2,0.33337376,0.4369782
1993-10,2,0.5507734,0.55715126
1993-11,2,0.65979576,0.47756425
1993-12,2,0.9041828,0.3351657
1994-01,2,0.7532429,0.08535045
1994-02,2,0.50294846,0.012765023
1994-03,2,0.2356148,0.10553886
1994-04,2,0.17729056,0.1680304
1994-05,2,0.17868957,0.16390485
1994-06,2,-0.044296283,0.22714402
1994-07,2,0.04375613,0.050911993
1994-08,2,0.2764798,0.42031822
1994-09,2,0.25757262,0.44870377
1994-10,2,0.2177924,0.8563631
1994-11,2,0.38575107,1.2689687
1994-12,2,0.77625155,1.2309557
1995-01,2,0.9602015,0.9469509
1995-02,2,0.6764183,0.786568
1995-03,2,0.6417451,0.36670938
1995-04,2,0.42634323,0.19068332
1995-05,2,0.28490174,-0.2022085
1995-06,2,0.20118637,-0.20947815
1995-07,2,-0.06381886,-0.2186245
1995-08,2,0.1228273,-0.4990602
1995-09,2,-0.09067182,-0.9164165
1995-10,2,-0.5879081,-1.1405834
1995-11,2,-0.90346754,-1.0922315
1995-12,2,-1.0956355,-1.1899694
1996-01,2,-1.0288442,-0.8609505
1996-02,2,-0.7801743,-0.81604254
1996-03,2,-0.6280738,-0.61740154
1996-04,2,-0.42705134,-0.44130802
1996-05,2,-0.28051785,-0.5179331
1996-06,2,-0.6888168,-0.56343275
1996-07,2,-0.71113074,-0.2520531
1996-08,2,-0.7605193,-0.3659896
1996-09,2,-0.35709566,-0.4168981
1996-10,2,-0.46088317,-0.4288355
1996-11,2,-0.541879,-0.60995144
1996-12,2,-0.25144002,-0.7515759
1997-01,2,-0.3638361,-0.5901172
1997-02,2,-0.5734502,-0.41750735
1997-03,2,-0.3825954,-0.20417763
1997-04,2,-0.37752998,0.2848152
1997-05,2,0.101850264,0.66986686
1997-06,2,0.49117854,1.1475612
1997-07,2,0.85109544,1.6711944
1997-08,2,1.4923495,2.0195842
1997-09,2,1.666328,2.298945
1997-10,2,1.7997597,2.6404357
1997-11,2,1.7607111,2.687556
1997-12,2,1.6421604,2.7479243
1998-01,2,1.523772,2.715116
1998-02,2,1.235938,2.2348132
1998-03,2,0.8967481,1.5979168
1998-04,2,0.49455938,0.8744729
1998-05,2,0.4112817,0.593584
1998-06,2,-0.06753321,-0.8073107
1998-07,2,-0.383482,-1.3298286
1998-08,2,-1.085127,-1.4126738
1998-09,2,-1.1950947,-1.0333148
1998-10,2,-1.2078336,-1.2995145
1998-11,2,-1.3174336,-1.5867516
1998-12,2,-1.4310395,-1.9303639
1999-01,2,-1.4187851,-1.6638982
1999-02,2,-1.4221222,-1.3088537
1999-03,2,-1.4557174,-0.9054911
1999-04,2,-1.184435,-0.96003747
1999-05,2,-1.1459877,-0.8669181
1999-06,2,-1.2765442,-1.0293975
1999-07,2,-1.0296296,-0.9021559
1999-08,2,-1.2288836,-1.1913494
1999-09,2,-1.3334277,-1.1567566
1999-10,2,-1.403448,-1.0723855
1999-11,2,-1.4043146,-1.6639153
1999-12,2,-1.5901878,-1.7101572
2000-01,2,-1.6134924,-1.8176467
2000-02,2,-1.538136,-1.6098965
2000-03,2,-1.3082559,-1.0692651
2000-04,2,-0.9416123,-0.7033115
2000-05,2,-0.71158487,-0.6499248
2000-06,2,-0.719396,-0.6666217
2000-07,2,-0.75172,-0.4673668
2000-08,2,-0.9910123,-0.3949841
2000-09,2,-0.58037716,-0.44343302
2000-10,2,-0.65665054,-0.5594826
2000-11,2,-0.9106283,-0.9251185
2000-12,2,-0.82333136,-0.8609912
2001-01,2,-0.7999328,-0.66662407
2001-02,2,-0.4427951,-0.5726149
2001-03,2,-0.4262996,-0.3982683
2001-04,2,-0.36551467,-0.2110452
2001-05,2,-0.059342995,-0.24091038
2001-06,2,-0.10590108,-0.011285845
2001-07,2,-0.109549746,0.10589368
2001-08,2,-0.0534149,0.055456307
2001-09,2,0.34831348,-0.04714936
2001-10,2,0.33405152,-0.015698466
2001-11,2,-0.14292116,-0.11168404
2001-12,2,-0.10452441,-0.26719305
2002-01,2,-0.03292574,0.051394578
2002-02,2,-0.03528257,0.26719505
2002-03,2,0.21704525,0.14289422
2002-04,2,0.16423488,0.18940826
2002-05,2,0.20597725,0.27105874
2002-06,2,0.41378212,0.6551612
2002-07,2,0.6002923,0.707224
2002-08,2,0.75793153,0.96317226
2002-09,2,0.7970086,1.1147876
2002-10,2,0.868175,1.355659
2002-11,2,0.7013597,1.585036
2002-12,2,0.9171725,1.5178975
2003-01,2,0.9969611,1.3195041
2003-02,2,1.0410812,0.89080614
2003-03,2,0.5442906,0.6439664
2003-04,2,0.38799992,0.032643393
2003-05,2,0.36991888,-0.44659165
2003-06,2,-0.47296688,-0.22788963
2003-07,2,-1.0851312,0.15091886
2003-08,2,-0.70618725,0.071487375
2003-09,2,-0.2184418,0.1787683
2003-10,2,-0.051645797,0.46218506
2003-11,2,0.1589302,0.43719688
2003-12,2,0.33004156,0.41439086
2004-01,2,0.5149366,0.30618894
2004-02,2,0.3239191,0.10939963
2004-03,2,0.23781873,0.05371552
2004-04,2,0.20209002,0.07085941
2004-05,2,0.17949054,0.21017146
2004-06,2,0.065434836,0.09514714
2004-07,2,0.25863123,0.38242924
2004-08,2,0.24050012,0.69534624
2004-09,2,0.1553174,0.67622447
2004-10,2,0.32972002,0.72964793
2004-11,2,0.30345038,0.7178978
2004-12,2,0.5989628,0.8368481
2005-01,2,0.6884397,0.597636
2005-02,2,0.71903735,0.44722137
2005-03,2,0.4420807,0.4306716
2005-04,2,0.1713637,0.28987256
2005-05,2,0.3130339,0.34200478
2005-06,2,0.067536764,0.29111254
2005-07,2,0.32335213,0.18380143
2005-08,2,0.14539322,0.026247397
2005-09,2,-0.02283023,-0.06889765
2005-10,2,0.055318385,0.06315029
2005-11,2,-0.17549798,-0.38048694
2005-12,2,-0.31036168,-0.66858685
2006-01,2,-0.42909905,-0.8661443
2006-02,2,-0.3942981,-0.6833061
2006-03,2,-0.6645822,-0.47039533
2006-04,2,-0.2743342,-0.10674768
2006-05,2,-0.22917509,0.030338623
2006-06,2,-0.08753346,0.17213543
2006-07,2,0.33234352,0.17319962
2006-08,2,-0.010552527,0.45576185
2006-09,2,0.16666488,0.705766
2006-10,2,0.661387,0.78577065
2006-11,2,0.6112666,1.0586779
2006-12,2,0.9195722,1.152183
2007-01,2,0.77815974,0.707932
2007-02,2,0.7225361,0.21972445
2007-03,2,0.32538477,-0.06047849
2007-04,2,0.15028442,-0.12210938
2007-05,2,-0.23182502,-0.29026926
2007-06,2,-0.27568814,-0.16524267
2007-07,2,-0.7252045,-0.410569
2007-08,2,-0.6405761,-0.6937064
2007-09,2,-0.73713106,-1.1256648
2007-10,2,-1.079538,-1.6185975
2007-11,2,-1.339509,-1.7017689
2007-12,2,-1.6855919,-1.6559267
2008-01,2,-1.705636,-1.910063
2008-02,2,-1.4781456,-1.8319354
2008-03,2,-1.4881932,-1.185759
2008-04,2,-1.0313178,-1.0815488
2008-05,2,-0.7945259,-0.8243269
2008-06,2,-0.9154048,-0.56068003
2008-07,2,-0.54008156,-0.15023462
2008-08,2,-0.54359925,-0.06191488
2008-09,2,-0.3200293,-0.3276596
2008-10,2,0.09319505,-0.40188107
2008-11,2,-0.32192054,-0.4746118
2008-12,2,-0.757598,-0.81731945
2009-01,2,-1.0279659,-0.9551868
2009-02,2,-0.74152446,-0.726101
2009-03,2,-0.48343867,-0.5152063
2009-04,2,-0.4037719,-0.24949102
2009-05,2,-0.3081066,0.18443276
2009-06,2,0.17865837,0.44881988
2009-07,2,0.57380223,0.73425883
2009-08,2,0.98615324,0.70932615
2009-09,2,0.97849005,0.8400513
2009-10,2,0.94740367,1.0327027
2009-11,2,0.8634108,1.6119438
2009-12,2,1.0965744,1.7831713
2010-01,2,1.1040745,1.7174301
2010-02,2,0.9942203,1.422083
2010-03,2,0.70262504,1.1797279
2010-04,2,0.37694734,0.6953907
2010-05,2,0.19453779,-0.09287469
2010-06,2,-0.0768622,-0.7120451
2010-07,2,-0.8894983,-1.1699638
2010-08,2,-1.6315019,-1.4109362
2010-09,2,-1.756519,-1.6327661
2010-10,2,-1.8242075,-1.812724
2010-11,2,-1.8575529,-1.7540927
2010-12,2,-1.870928,-1.8966883
2011-01,2,-1.885006,-1.722514
2011-02,2,-1.720911,-1.1615238
2011-03,2,-1.3587198,-0.9178674
2011-04,2,-0.9146248,-0.6732999
2011-05,2,-0.85462284,-0.46766055
2011-06,2,-0.68908453,-0.31806365
2011-07,2,-0.7595996,-0.34891438
2011-08,2,-0.8510756,-0.69733715
2011-09,2,-0.8503818,-0.7895384
2011-10,2,-1.0891311,-0.8403677
2011-11,2,-1.2038499,-1.0666716
2011-12,2,-1.6613775,-1.0342773
2012-01,2,-1.3353492,-1.0495373
2012-02,2,-0.9904369,-0.6694044
2012-03,2,-0.67157704,-0.52108234
2012-04,2,-0.10536444,-0.33814827
2012-05,2,-0.28590888,-0.15253603
2012-06,2,0.21410444,0.09944862
2012-07,2,0.28034237,0.50425833
2012-08,2,0.3886251,0.7670768
2012-09,2,0.5959,0.6044403
2012-10,2,0.7160796,0.29484797
2012-11,2,0.32968423,0.27256054
