date,lead_month,nino34_pred,nino34_true
1981-06,6,0.46145463,-0.35701793
1981-07,6,0.44423634,-0.7135362
1981-08,6,0.23062456,-0.61451584
1981-09,6,0.21679425,-0.18999338
1981-10,6,0.5477812,-0.08063007
1981-11,6,0.15692617,-0.3368223
1981-12,6,-0.5610793,-0.45852807
1982-01,6,-0.6561425,-0.17327565
1982-02,6,-0.57786024,-0.15476483
1982-03,6,0.060718857,-0.28201815
1982-04,6,0.23258232,-0.04459077
1982-05,6,0.14243487,0.24024753
1982-06,6,0.49001443,0.5561064
1982-07,6,0.56755424,0.7505231
1982-08,6,0.66147226,1.1114337
1982-09,6,0.49805874,1.3501524
1982-10,6,0.89154524,1.8502227
1982-11,6,1.1773928,1.995122
1982-12,6,1.1534144,2.20444
1983-01,6,1.1921045,2.1862085
1983-02,6,1.1212615,1.692382
1983-03,6,0.9194571,1.2534121
1983-04,6,0.738847,1.2862107
1983-05,6,0.55237454,1.13389
1983-06,6,0.34603673,0.5883717
1983-07,6,0.109446645,-0.50766957
1983-08,6,-0.45280722,-0.3339269
1983-09,6,-1.0044751,-0.5024317
1983-10,6,-0.39865616,-0.87823313
1983-11,6,-1.181018,-0.88178056
1983-12,6,-1.2063665,-1.1554062
1984-01,6,-1.1639217,-1.0308758
1984-02,6,-0.39275715,-0.61426705
1984-03,6,-0.67861176,-0.60810256
1984-04,6,-0.50472707,-0.6248701
1984-05,6,-0.18041949,-0.7015953
1984-06,6,-0.38247776,-1.1367972
1984-07,6,-0.6680371,-0.7372547
1984-08,6,-0.8489036,-0.58925474
1984-09,6,-1.0123425,-0.54718137
1984-10,6,-1.2857974,-0.8979495
1984-11,6,-1.3942521,-1.2130367
1984-12,6,-1.6586322,-1.1400332
1985-01,6,-1.3211114,-1.0661303
1985-02,6,-0.4470596,-1.3416966
1985-03,6,-0.10628653,-1.2367989
1985-04,6,-0.057540666,-1.0220283
1985-05,6,-0.068830855,-0.78969556
1985-06,6,0.068739325,-0.6494106
1985-07,6,-0.33802345,-0.7084457
1985-08,6,-0.20074517,-0.38509634
1985-09,6,-0.33406717,-0.34076357
1985-10,6,0.020362958,-0.4675236
1985-11,6,0.3387494,-0.24995315
1985-12,6,0.13361223,-0.18377769
1986-01,6,-0.3777829,-0.38154462
1986-02,6,-0.3249979,-0.59403086
1986-03,6,-0.16286948,-0.747484
1986-04,6,-0.103700005,-0.80665785
1986-05,6,0.0057662637,-0.43311933
1986-06,6,0.31503657,-0.23104097
1986-07,6,0.41785493,-0.05799706
1986-08,6,0.61778533,0.20899104
1986-09,6,0.45503202,0.49697357
1986-10,6,0.10023585,0.7040022
1986-11,6,0.5112163,0.8770689
1986-12,6,0.5670758,1.1841037
1987-01,6,0.3983294,1.3761859
1987-02,6,0.3839428,1.1995224
1987-03,6,0.5194318,1.1573845
1987-04,6,0.38679937,0.9323075
1987-05,6,0.25241488,1.0341035
1987-06,6,0.20166416,1.2854264
1987-07,6,0.08455046,1.341871
1987-08,6,-0.07030815,1.4317333
1987-09,6,-0.16664687,1.4311937
1987-10,6,-0.5174994,1.3177104
1987-11,6,0.65698075,1.2714775
