date,lead_month,nino34_pred,nino34_true
1982-11,23,-0.16628742,1.995122
1982-12,23,-0.1970853,2.20444
1983-01,23,-0.15145239,2.1862085
1983-02,23,0.21494363,1.692382
1983-03,23,0.30626824,1.2534121
1983-04,23,0.34496337,1.2862107
1983-05,23,0.29897267,1.13389
1983-06,23,0.36823618,0.5883717
1983-07,23,0.03139637,-0.50766957
1983-08,23,-0.15098123,-0.3339269
1983-09,23,-0.29282692,-0.5024317
1983-10,23,-0.24583538,-0.87823313
1983-11,23,-0.2960833,-0.88178056
1983-12,23,-0.32754064,-1.1554062
1984-01,23,-0.27929327,-1.0308758
1984-02,23,0.66221863,-0.61426705
1984-03,23,-0.42692134,-0.60810256
1984-04,23,-0.5717477,-0.6248701
1984-05,23,-0.3781255,-0.7015953
1984-06,23,-0.23833993,-1.1367972
1984-07,23,-0.18399543,-0.7372547
1984-08,23,-0.017917654,-0.58925474
1984-09,23,-0.11690051,-0.54718137
1984-10,23,-0.2059964,-0.8979495
1984-11,23,-0.21159756,-1.2130367
1984-12,23,-0.15017366,-1.1400332
1985-01,23,-0.3837193,-1.0661303
1985-02,23,-0.09954908,-1.3416966
1985-03,23,0.14547648,-1.2367989
1985-04,23,-0.0062344815,-1.0220283
1985-05,23,-0.078550324,-0.78969556
1985-06,23,-0.121547066,-0.6494106
1985-07,23,0.19952233,-0.7084457
1985-08,23,0.20005175,-0.38509634
1985-09,23,0.16350679,-0.34076357
1985-10,23,0.17943408,-0.4675236
1985-11,23,0.19519484,-0.24995315
1985-12,23,0.14309286,-0.18377769
1986-01,23,0.070942305,-0.38154462
1986-02,23,0.17989232,-0.59403086
1986-03,23,0.2882155,-0.747484
1986-04,23,0.24291031,-0.80665785
1986-05,23,0.2101305,-0.43311933
1986-06,23,0.19455424,-0.23104097
1986-07,23,0.08148147,-0.05799706
1986-08,23,-0.13421622,0.20899104
1986-09,23,-0.09084768,0.49697357
1986-10,23,-0.069479205,0.7040022
1986-11,23,-0.11930187,0.8770689
1986-12,23,0.29301885,1.1841037
1987-01,23,0.49238873,1.3761859
1987-02,23,0.54202056,1.1995224
1987-03,23,0.46304256,1.1573845
1987-04,23,0.42289823,0.9323075
1987-05,23,0.15315899,1.0341035
1987-06,23,0.20419118,1.2854264
1987-07,23,0.11235881,1.341871
1987-08,23,-0.08539741,1.4317333
1987-09,23,-0.22926898,1.4311937
1987-10,23,-0.27659267,1.3177104
1987-11,23,-0.30402857,1.2714775
1987-12,23,-0.3319379,0.9478049
1988-01,23,-0.27721646,0.5536789
1988-02,23,0.39041013,0.16587622
1988-03,23,0.2980709,-0.124936506
1988-04,23,-0.057149127,-0.6777575
1988-05,23,0.04053996,-1.2987353
1988-06,23,-0.08641933,-1.5988959
1988-07,23,-0.16684881,-1.5172472
1988-08,23,-0.18502383,-1.2127922
1988-09,23,-0.25448424,-1.202088
1988-10,23,-0.10404743,-2.1091688
1988-11,23,0.0027720071,-2.463643
1988-12,23,0.20156111,-2.1580613
1989-01,23,0.08838121,-1.9696684
1989-02,23,0.23563181,-1.5008314
1989-03,23,0.14220925,-1.3050876
1989-04,23,0.11350291,-1.2292643
1989-05,23,-0.28770006,-0.88849324
1989-06,23,-0.5528825,-0.57783914
1989-07,23,-0.32630426,-0.35367855
1989-08,23,0.12038451,-0.32813546
1989-09,23,0.19843306,-0.32922074
1989-10,23,0.19561943,-0.37430194
1989-11,23,0.20604227,-0.47015205
1989-12,23,0.17628163,-0.18399468
1990-01,23,0.17254582,-0.029205412
1990-02,23,0.25204918,0.08151527
1990-03,23,0.2948366,-0.015873147
1990-04,23,0.21203388,-0.0519348
1990-05,23,0.07030397,0.087055884
1990-06,23,0.21169806,-0.02670971
1990-07,23,0.3236929,-0.012321486
1990-08,23,0.36231077,0.20224023
1990-09,23,0.33618212,0.12970482
1990-10,23,0.24463522,0.30792326
1990-11,23,0.2668745,0.22936295
1990-12,23,0.41418713,0.3622262
1991-01,23,0.3112306,0.5788064
1991-02,23,0.34683737,0.29246262
1991-03,23,0.20539248,0.028525203
1991-04,23,0.11159702,0.28697547
1991-05,23,0.03377189,0.30368918
1991-06,23,0.14541918,0.5548438
1991-07,23,0.061874256,0.73140347
1991-08,23,-0.13858016,0.68657184
1991-09,23,-0.028228799,0.5718397
1991-10,23,-0.2534631,0.89600015
1991-11,23,-0.29506707,1.2210044
1991-12,23,-0.31247172,1.7840004
1992-01,23,-0.27059874,1.8602579
1992-02,23,-0.09450597,1.8835275
1992-03,23,-0.108851634,1.4491429
1992-04,23,-0.18476984,1.274605
1992-05,23,-0.12889937,1.001368
1992-06,23,-0.05321543,0.42808574
1992-07,23,-0.17785075,0.1734245
1992-08,23,-0.13675644,-0.16339391
1992-09,23,-0.19415095,-0.15938084
1992-10,23,-0.20428072,-0.3308635
1992-11,23,-0.09192651,-0.23953094
1992-12,23,-0.22384247,0.01681003
1993-01,23,-0.19895928,0.0778894
1993-02,23,-0.018863663,0.2418035
1993-03,23,-0.42313465,0.29156154
1993-04,23,-0.10138851,0.64772284
1993-05,23,-0.24156481,0.79835665
1993-06,23,-0.03129284,0.6502074
1993-07,23,0.062177062,0.41543475
1993-08,23,0.008638632,0.23206411
1993-09,23,-0.0640412,0.4369782
1993-10,23,0.066240326,0.55715126
1993-11,23,0.10127933,0.47756425
1993-12,23,0.20308013,0.3351657
1994-01,23,0.21171315,0.08535045
1994-02,23,0.21590017,0.012765023
1994-03,23,-0.048239138,0.10553886
1994-04,23,0.0036001783,0.1680304
1994-05,23,0.09669532,0.16390485
1994-06,23,0.07713688,0.22714402
1994-07,23,0.08293401,0.050911993
1994-08,23,-0.067436,0.42031822
1994-09,23,-0.13246901,0.44870377
1994-10,23,-0.0786322,0.8563631
1994-11,23,0.052651167,1.2689687
1994-12,23,-0.014267958,1.2309557
1995-01,23,0.017782923,0.9469509
1995-02,23,0.13802592,0.786568
1995-03,23,0.13393083,0.36670938
1995-04,23,0.07613987,0.19068332
1995-05,23,0.08167756,-0.2022085
1995-06,23,0.036914423,-0.20947815
1995-07,23,-0.04015849,-0.2186245
1995-08,23,-0.03538546,-0.4990602
1995-09,23,-0.009373502,-0.9164165
1995-10,23,0.04543003,-1.1405834
1995-11,23,0.042194016,-1.0922315
1995-12,23,0.02426511,-1.1899694
1996-01,23,0.016874447,-0.8609505
1996-02,23,-0.030191114,-0.81604254
1996-03,23,0.0318588,-0.61740154
1996-04,23,0.04046917,-0.44130802
1996-05,23,-0.03515502,-0.5179331
1996-06,23,-0.017175239,-0.56343275
1996-07,23,-0.047125872,-0.2520531
1996-08,23,0.0056397086,-0.3659896
1996-09,23,0.044254236,-0.4168981
1996-10,23,-0.058153827,-0.4288355
1996-11,23,0.023808155,-0.60995144
1996-12,23,0.17519672,-0.7515759
1997-01,23,0.13182473,-0.5901172
1997-02,23,0.026897788,-0.41750735
1997-03,23,0.020303749,-0.20417763
1997-04,23,0.17145157,0.2848152
1997-05,23,0.12989104,0.66986686
1997-06,23,0.08103013,1.1475612
1997-07,23,0.108336866,1.6711944
1997-08,23,0.066737495,2.0195842
1997-09,23,0.07571177,2.298945
1997-10,23,0.11132865,2.6404357
1997-11,23,0.08144245,2.687556
1997-12,23,0.08639806,2.7479243
1998-01,23,0.19847357,2.715116
1998-02,23,0.3898332,2.2348132
1998-03,23,0.6318291,1.5979168
1998-04,23,0.4952259,0.8744729
1998-05,23,0.44592944,0.593584
1998-06,23,0.502499,-0.8073107
1998-07,23,0.4886825,-1.3298286
1998-08,23,0.26005402,-1.4126738
1998-09,23,-0.098609865,-1.0333148
1998-10,23,-0.11704187,-1.2995145
1998-11,23,0.01737113,-1.5867516
1998-12,23,-0.14103875,-1.9303639
1999-01,23,0.48468903,-1.6638982
1999-02,23,-0.1726063,-1.3088537
1999-03,23,-0.62048274,-0.9054911
1999-04,23,-0.5719294,-0.96003747
1999-05,23,-0.59866977,-0.8669181
1999-06,23,-0.592666,-1.0293975
1999-07,23,-0.7207765,-0.9021559
1999-08,23,-0.5568743,-1.1913494
1999-09,23,-0.39026225,-1.1567566
1999-10,23,-0.45920497,-1.0723855
1999-11,23,-0.6544671,-1.6639153
1999-12,23,-0.61145353,-1.7101572
2000-01,23,-0.45175076,-1.8176467
2000-02,23,-0.07380593,-1.6098965
2000-03,23,-0.32859161,-1.0692651
2000-04,23,-0.21311134,-0.7033115
2000-05,23,-0.21842724,-0.6499248
2000-06,23,-0.19371183,-0.6666217
2000-07,23,-0.14891641,-0.4673668
2000-08,23,-0.048457924,-0.3949841
2000-09,23,0.20514923,-0.44343302
2000-10,23,0.17971662,-0.5594826
2000-11,23,0.13615836,-0.9251185
2000-12,23,0.1860088,-0.8609912
2001-01,23,0.25262955,-0.66662407
2001-02,23,0.35460544,-0.5726149
2001-03,23,0.28076115,-0.3982683
2001-04,23,0.4805934,-0.2110452
2001-05,23,0.024949731,-0.24091038
2001-06,23,0.14396496,-0.011285845
2001-07,23,0.3602487,0.10589368
2001-08,23,0.5653102,0.055456307
2001-09,23,0.5962767,-0.04714936
2001-10,23,0.6099841,-0.015698466
2001-11,23,0.74479914,-0.11168404
2001-12,23,0.81247056,-0.26719305
2002-01,23,0.7992513,0.051394578
2002-02,23,0.71595186,0.26719505
2002-03,23,0.56226987,0.14289422
2002-04,23,0.5432213,0.18940826
2002-05,23,0.48005646,0.27105874
2002-06,23,0.5249858,0.6551612
2002-07,23,0.51939243,0.707224
2002-08,23,0.31836927,0.96317226
2002-09,23,0.2624809,1.1147876
2002-10,23,0.38833517,1.355659
2002-11,23,-0.02943632,1.585036
2002-12,23,0.4979111,1.5178975
2003-01,23,0.6396406,1.3195041
2003-02,23,0.27267298,0.89080614
2003-03,23,0.6540284,0.6439664
2003-04,23,0.6934886,0.032643393
2003-05,23,0.6239915,-0.44659165
2003-06,23,0.17207532,-0.22788963
2003-07,23,-0.18325369,0.15091886
2003-08,23,-0.21596697,0.071487375
2003-09,23,-0.03037527,0.1787683
2003-10,23,0.16249909,0.46218506
2003-11,23,-0.17298031,0.43719688
2003-12,23,-0.20392373,0.41439086
2004-01,23,-0.22726254,0.30618894
2004-02,23,0.047647048,0.10939963
2004-03,23,-0.16858551,0.05371552
2004-04,23,-0.32986182,0.07085941
2004-05,23,-0.21821044,0.21017146
2004-06,23,-0.1171429,0.09514714
2004-07,23,-0.14746796,0.38242924
2004-08,23,-0.045259446,0.69534624
2004-09,23,0.014692046,0.67622447
2004-10,23,-0.004907018,0.72964793
2004-11,23,0.18088831,0.7178978
2004-12,23,0.1951545,0.8368481
2005-01,23,0.14901918,0.597636
2005-02,23,0.18638712,0.44722137
2005-03,23,0.18083039,0.4306716
2005-04,23,0.21801496,0.28987256
2005-05,23,0.1139393,0.34200478
2005-06,23,0.064241126,0.29111254
2005-07,23,0.0744767,0.18380143
2005-08,23,0.019890003,0.026247397
2005-09,23,-0.069718175,-0.06889765
2005-10,23,0.04883715,0.06315029
2005-11,23,-0.019244248,-0.38048694
2005-12,23,-0.016992176,-0.66858685
2006-01,23,-0.090415694,-0.8661443
2006-02,23,-0.095081925,-0.6833061
2006-03,23,-0.040183827,-0.47039533
2006-04,23,-0.082907334,-0.10674768
2006-05,23,0.016718004,0.030338623
2006-06,23,-0.07211084,0.17213543
2006-07,23,-0.05391456,0.17319962
2006-08,23,-0.114314154,0.45576185
2006-09,23,-0.093360506,0.705766
2006-10,23,-0.08266997,0.78577065
2006-11,23,-0.02984301,1.0586779
2006-12,23,0.060755465,1.152183
2007-01,23,0.06982551,0.707932
2007-02,23,0.12029119,0.21972445
2007-03,23,0.15112723,-0.06047849
2007-04,23,0.11401408,-0.12210938
2007-05,23,0.09557122,-0.29026926
2007-06,23,0.06725618,-0.16524267
2007-07,23,0.086435884,-0.410569
2007-08,23,0.112824455,-0.6937064
2007-09,23,0.01753136,-1.1256648
2007-10,23,0.020048076,-1.6185975
2007-11,23,0.036249023,-1.7017689
2007-12,23,0.09298306,-1.6559267
2008-01,23,-0.014635808,-1.910063
2008-02,23,0.0036029168,-1.8319354
2008-03,23,0.0063131796,-1.185759
2008-04,23,-0.046491295,-1.0815488
2008-05,23,-0.017647428,-0.8243269
2008-06,23,-0.03126904,-0.56068003
2008-07,23,-0.04859811,-0.15023462
2008-08,23,-0.04592379,-0.06191488
2008-09,23,0.12400526,-0.3276596
2008-10,23,0.16319211,-0.40188107
2008-11,23,0.16584644,-0.4746118
2008-12,23,0.19476488,-0.81731945
2009-01,23,0.15109664,-0.9551868
2009-02,23,0.10044286,-0.726101
2009-03,23,0.14353193,-0.5152063
2009-04,23,0.20347075,-0.24949102
2009-05,23,0.042744003,0.18443276
2009-06,23,0.06530683,0.44881988
2009-07,23,0.1834553,0.73425883
2009-08,23,0.15812519,0.70932615
2009-09,23,0.2462092,0.8400513
2009-10,23,0.21951057,1.0327027
2009-11,23,0.2730322,1.6119438
2009-12,23,0.3534269,1.7831713
2010-01,23,0.27642006,1.7174301
2010-02,23,0.2806085,1.422083
2010-03,23,0.20747054,1.1797279
2010-04,23,0.17404899,0.6953907
2010-05,23,0.11747796,-0.09287469
2010-06,23,0.005558938,-0.7120451
2010-07,23,-0.089571595,-1.1699638
2010-08,23,-0.0553305,-1.4109362
2010-09,23,0.0875297,-1.6327661
2010-10,23,0.14208587,-1.812724
2010-11,23,0.1596156,-1.7540927
2010-12,23,0.0071865483,-1.8966883
2011-01,23,-0.12566559,-1.722514
2011-02,23,-0.14388002,-1.1615238
2011-03,23,-0.16074847,-0.9178674
2011-04,23,-0.39261466,-0.6732999
2011-05,23,-0.38175154,-0.46766055
2011-06,23,-0.2260827,-0.31806365
2011-07,23,-0.15616666,-0.34891438
2011-08,23,-0.1535371,-0.69733715
2011-09,23,-0.12519886,-0.7895384
2011-10,23,-0.07139061,-0.8403677
2011-11,23,-0.105496004,-1.0666716
2011-12,23,-0.1655015,-1.0342773
2012-01,23,0.18599328,-1.0495373
2012-02,23,0.24279335,-0.6694044
2012-03,23,0.16556323,-0.52108234
2012-04,23,0.11565603,-0.33814827
2012-05,23,-0.08740025,-0.15253603
2012-06,23,-0.035214674,0.09944862
2012-07,23,0.088203005,0.50425833
2012-08,23,0.28796038,0.7670768
2012-09,23,0.40883034,0.6044403
2012-10,23,0.39122662,0.29484797
2012-11,23,0.33584628,0.27256054
2012-12,23,0.3686411,0.06615381
2013-01,23,0.43192315,-0.23428585
2013-02,23,0.4614791,-0.18521133
2013-03,23,0.39587864,-0.0038145534
2013-04,23,0.3524971,-0.069851644
2013-05,23,0.26774842,-0.1297353
2013-06,23,0.45718127,-0.29779634
2013-07,23,0.33396804,-0.3374186
2013-08,23,0.27016065,-0.2649736
2013-09,23,0.27490953,-0.08157896
2013-10,23,0.40142536,-0.21698903
2013-11,23,0.656028,0.036828488
2013-12,23,0.7915212,-0.046363622
2014-01,23,-0.27588603,-0.34901002
2014-02,23,-0.19688031,-0.42122638
2014-03,23,-0.12840694,-0.09196249
2014-04,23,-0.10135027,0.10959509
2014-05,23,-0.044872113,0.35447067
2014-06,23,-0.145817,0.2777331
2014-07,23,-0.017751303,0.011059706
2014-08,23,-0.014020863,0.095091246
2014-09,23,0.05586736,0.3981647
2014-10,23,0.049065243,0.5220374
2014-11,23,-0.034115497,0.78575224
2014-12,23,0.044840485,0.78463984
2015-01,23,-0.09050634,0.6138841
2015-02,23,-0.07794366,0.58064324
2015-03,23,0.024537418,0.61568594
2015-04,23,0.1791814,0.81380606
2015-05,23,0.17983676,1.0479879
2015-06,23,0.14927937,1.2628046
2015-07,23,0.088091865,1.5599092
2015-08,23,-0.113921925,2.0203354
2015-09,23,-0.15707763,2.2734947
2015-10,23,-0.14406516,2.485738
2015-11,23,-0.2061187,2.9017422
2015-12,23,-0.1896168,2.9236062
2016-01,23,-0.2964371,2.7291453
2016-02,23,-0.40813866,2.4106894
2016-03,23,-0.43011925,1.7431997
2016-04,23,-0.29699185,1.156714
2016-05,23,-0.11283508,0.49205956
2016-06,23,-0.08739164,0.020758282
2016-07,23,-0.13395369,-0.31462705
2016-08,23,-0.123790815,-0.49234554
2016-09,23,-0.1611375,-0.50690114
2016-10,23,-0.21676114,-0.57738894
2016-11,23,-0.22259465,-0.42741576
2016-12,23,-0.24369483,-0.35733706
2017-01,23,-0.29418164,-0.25648656
2017-02,23,-0.661745,0.18737896
2017-03,23,-0.9156956,0.22339077
2017-04,23,-0.7258804,0.33396587
2017-05,23,-0.78975886,0.44766903
2017-06,23,-0.8897335,0.4692707
2017-07,23,-0.92489403,0.3756373
2017-08,23,-0.83520645,-0.046917368
2017-09,23,-0.59336513,-0.3940028
2017-10,23,-0.5064175,-0.4597148
