date,lead_month,nino34_pred,nino34_true
1982-02,14,0.15971154,-0.15476483
1982-03,14,0.045134883,-0.28201815
1982-04,14,-0.08303771,-0.04459077
1982-05,14,-0.18925893,0.24024753
1982-06,14,-0.22566277,0.5561064
1982-07,14,-0.21794488,0.7505231
1982-08,14,-0.017900065,1.1114337
1982-09,14,0.01718582,1.3501524
1982-10,14,0.2218569,1.8502227
1982-11,14,0.42884514,1.995122
1982-12,14,0.41345292,2.20444
1983-01,14,0.4394652,2.1862085
1983-02,14,0.6486199,1.692382
1983-03,14,0.5964635,1.2534121
1983-04,14,0.628363,1.2862107
1983-05,14,0.34514442,1.13389
1983-06,14,0.23031047,0.5883717
1983-07,14,0.09044325,-0.50766957
1983-08,14,-0.03697899,-0.3339269
1983-09,14,-0.38773805,-0.5024317
1983-10,14,-0.66286534,-0.87823313
1983-11,14,-0.82971495,-0.88178056
1983-12,14,-0.9882643,-1.1554062
1984-01,14,-1.0923892,-1.0308758
1984-02,14,-1.1220146,-0.61426705
1984-03,14,-1.0743545,-0.60810256
1984-04,14,-1.063448,-0.6248701
1984-05,14,-0.8760806,-0.7015953
1984-06,14,-0.71345705,-1.1367972
1984-07,14,-0.69949555,-0.7372547
1984-08,14,-0.614526,-0.58925474
1984-09,14,-0.61760205,-0.54718137
1984-10,14,-0.50417775,-0.8979495
1984-11,14,-0.44837162,-1.2130367
1984-12,14,-0.4784532,-1.1400332
1985-01,14,-0.4498864,-1.0661303
1985-02,14,-0.41860968,-1.3416966
1985-03,14,-0.3835203,-1.2367989
1985-04,14,-0.3363287,-1.0220283
1985-05,14,-0.2882485,-0.78969556
1985-06,14,-0.3379609,-0.6494106
1985-07,14,-0.26926267,-0.7084457
1985-08,14,-0.18445921,-0.38509634
1985-09,14,-0.16455929,-0.34076357
1985-10,14,-0.051219057,-0.4675236
1985-11,14,0.18120854,-0.24995315
1985-12,14,0.076857835,-0.18377769
1986-01,14,0.069592886,-0.38154462
1986-02,14,0.085721135,-0.59403086
1986-03,14,-0.054614704,-0.747484
1986-04,14,-0.15407725,-0.80665785
1986-05,14,-0.19255763,-0.43311933
1986-06,14,-0.06825916,-0.23104097
1986-07,14,-0.0014131739,-0.05799706
1986-08,14,0.34192485,0.20899104
1986-09,14,0.24475315,0.49697357
1986-10,14,0.3069017,0.7040022
1986-11,14,0.52542967,0.8770689
1986-12,14,0.5213225,1.1841037
1987-01,14,0.59912735,1.3761859
1987-02,14,0.6806537,1.1995224
1987-03,14,0.56938607,1.1573845
1987-04,14,0.4613806,0.9323075
1987-05,14,0.25602427,1.0341035
1987-06,14,0.12022777,1.2854264
1987-07,14,0.2620258,1.341871
1987-08,14,0.3753075,1.4317333
1987-09,14,0.402234,1.4311937
1987-10,14,0.29675922,1.3177104
1987-11,14,0.009402054,1.2714775
1987-12,14,0.20513295,0.9478049
1988-01,14,0.073518366,0.5536789
1988-02,14,-0.31302586,0.16587622
1988-03,14,-0.45299995,-0.124936506
1988-04,14,-0.45068586,-0.6777575
1988-05,14,-0.33799228,-1.2987353
1988-06,14,-0.35733324,-1.5988959
1988-07,14,-0.10711794,-1.5172472
1988-08,14,-0.55210054,-1.2127922
1988-09,14,-0.86270535,-1.202088
1988-10,14,-0.66970277,-2.1091688
1988-11,14,-0.8729635,-2.463643
1988-12,14,-0.80893505,-2.1580613
1989-01,14,-0.6080769,-1.9696684
1989-02,14,-0.47721344,-1.5008314
1989-03,14,-0.36802056,-1.3050876
1989-04,14,-0.4208666,-1.2292643
1989-05,14,-0.3631183,-0.88849324
1989-06,14,-0.37277532,-0.57783914
1989-07,14,-0.3566702,-0.35367855
1989-08,14,-0.31833705,-0.32813546
1989-09,14,-0.2832699,-0.32922074
1989-10,14,-0.21600565,-0.37430194
1989-11,14,-0.1430562,-0.47015205
1989-12,14,-0.15719648,-0.18399468
1990-01,14,-0.14815426,-0.029205412
1990-02,14,-0.14183065,0.08151527
1990-03,14,-0.11215508,-0.015873147
1990-04,14,-0.13358687,-0.0519348
1990-05,14,-0.14855452,0.087055884
1990-06,14,-0.11920262,-0.02670971
1990-07,14,0.17146985,-0.012321486
1990-08,14,0.42479643,0.20224023
1990-09,14,0.46354967,0.12970482
1990-10,14,0.47984532,0.30792326
1990-11,14,0.6997427,0.22936295
1990-12,14,0.55178636,0.3622262
1991-01,14,0.64242846,0.5788064
1991-02,14,0.74719137,0.29246262
1991-03,14,0.69644195,0.028525203
1991-04,14,0.6640611,0.28697547
1991-05,14,0.4151372,0.30368918
1991-06,14,0.31947297,0.5548438
1991-07,14,0.26276836,0.73140347
1991-08,14,0.34315068,0.68657184
1991-09,14,0.39489222,0.5718397
1991-10,14,0.3892838,0.89600015
1991-11,14,0.48788708,1.2210044
1991-12,14,0.48765987,1.7840004
1992-01,14,0.39467376,1.8602579
1992-02,14,-0.007739077,1.8835275
1992-03,14,-0.07234731,1.4491429
1992-04,14,0.10651231,1.274605
1992-05,14,0.015697153,1.001368
1992-06,14,0.19526203,0.42808574
1992-07,14,0.0956053,0.1734245
1992-08,14,0.035964783,-0.16339391
1992-09,14,0.15237272,-0.15938084
1992-10,14,0.15525623,-0.3308635
1992-11,14,-0.048323322,-0.23953094
1992-12,14,-0.16442126,0.01681003
1993-01,14,-0.5760067,0.0778894
1993-02,14,-0.43421072,0.2418035
1993-03,14,-0.5891631,0.29156154
1993-04,14,-0.5701191,0.64772284
1993-05,14,-0.45035622,0.79835665
1993-06,14,-0.33751142,0.6502074
1993-07,14,-0.251297,0.41543475
1993-08,14,-0.1231078,0.23206411
1993-09,14,-0.18885237,0.4369782
1993-10,14,-0.061818782,0.55715126
1993-11,14,-0.049123023,0.47756425
1993-12,14,-0.1270195,0.3351657
1994-01,14,-0.23952559,0.08535045
1994-02,14,-0.23024303,0.012765023
1994-03,14,-0.25477433,0.10553886
1994-04,14,-0.26251212,0.1680304
1994-05,14,-0.14457466,0.16390485
1994-06,14,-0.21622539,0.22714402
1994-07,14,-0.50674486,0.050911993
1994-08,14,-0.38325733,0.42031822
1994-09,14,-0.30129135,0.44870377
1994-10,14,-0.33962968,0.8563631
1994-11,14,-0.31603834,1.2689687
1994-12,14,-0.56171197,1.2309557
1995-01,14,-0.3712317,0.9469509
1995-02,14,-0.018260079,0.786568
1995-03,14,-0.15186118,0.36670938
1995-04,14,-0.11159156,0.19068332
1995-05,14,-0.039100006,-0.2022085
1995-06,14,-0.11342886,-0.20947815
1995-07,14,0.0062292484,-0.2186245
1995-08,14,0.057697497,-0.4990602
1995-09,14,-0.040507276,-0.9164165
1995-10,14,-0.0414544,-1.1405834
1995-11,14,-0.35424063,-1.0922315
1995-12,14,-0.54752403,-1.1899694
1996-01,14,-0.3629902,-0.8609505
1996-02,14,-0.5894288,-0.81604254
1996-03,14,-0.70091236,-0.61740154
1996-04,14,-0.36468452,-0.44130802
1996-05,14,-0.11951095,-0.5179331
1996-06,14,-0.14529353,-0.56343275
1996-07,14,-0.22193235,-0.2520531
1996-08,14,-0.17194676,-0.3659896
1996-09,14,-0.164731,-0.4168981
1996-10,14,-0.20908542,-0.4288355
1996-11,14,-0.1531899,-0.60995144
1996-12,14,-0.1438895,-0.7515759
1997-01,14,-0.14730243,-0.5901172
1997-02,14,-0.11395763,-0.41750735
1997-03,14,-0.14488158,-0.20417763
1997-04,14,-0.16982438,0.2848152
1997-05,14,0.0061487635,0.66986686
1997-06,14,-0.084782235,1.1475612
1997-07,14,-0.018869057,1.6711944
1997-08,14,0.07057552,2.0195842
1997-09,14,0.40537232,2.298945
1997-10,14,0.5116974,2.6404357
1997-11,14,0.52567905,2.687556
1997-12,14,0.60988474,2.7479243
1998-01,14,0.46323687,2.715116
1998-02,14,0.22707735,2.2348132
1998-03,14,0.3362095,1.5979168
1998-04,14,0.16223207,0.8744729
1998-05,14,0.22965376,0.593584
1998-06,14,0.08176775,-0.8073107
1998-07,14,-0.22520679,-1.3298286
1998-08,14,-0.6357661,-1.4126738
1998-09,14,-0.89380354,-1.0333148
1998-10,14,-1.0245218,-1.2995145
1998-11,14,-1.0475096,-1.5867516
1998-12,14,-1.0935764,-1.9303639
1999-01,14,-1.1131914,-1.6638982
1999-02,14,-1.0843408,-1.3088537
1999-03,14,-1.0628086,-0.9054911
1999-04,14,-0.94270337,-0.96003747
1999-05,14,-0.6427415,-0.8669181
1999-06,14,-0.48383906,-1.0293975
1999-07,14,-0.42147,-0.9021559
1999-08,14,-0.38450003,-1.1913494
1999-09,14,-0.38510633,-1.1567566
1999-10,14,-0.3895603,-1.0723855
1999-11,14,-0.27896425,-1.6639153
1999-12,14,-0.29923216,-1.7101572
2000-01,14,-0.29523745,-1.8176467
2000-02,14,-0.32577378,-1.6098965
2000-03,14,-0.2978925,-1.0692651
2000-04,14,-0.30422893,-0.7033115
2000-05,14,-0.2860806,-0.6499248
2000-06,14,-0.3020989,-0.6666217
2000-07,14,-0.1887529,-0.4673668
2000-08,14,-0.14263073,-0.3949841
2000-09,14,-0.115563676,-0.44343302
2000-10,14,-0.08602954,-0.5594826
2000-11,14,-0.019244464,-0.9251185
2000-12,14,-0.030281918,-0.8609912
2001-01,14,-0.08599176,-0.66662407
2001-02,14,-0.0516305,-0.5726149
2001-03,14,-0.05245591,-0.3982683
2001-04,14,0.02223984,-0.2110452
2001-05,14,0.08330178,-0.24091038
2001-06,14,0.032171536,-0.011285845
2001-07,14,0.070261106,0.10589368
2001-08,14,0.04958561,0.055456307
2001-09,14,0.42659196,-0.04714936
2001-10,14,0.4361033,-0.015698466
2001-11,14,0.36441618,-0.11168404
2001-12,14,0.55836535,-0.26719305
2002-01,14,0.3851932,0.051394578
2002-02,14,0.56941974,0.26719505
2002-03,14,0.40440395,0.14289422
2002-04,14,0.3297069,0.18940826
2002-05,14,0.37128004,0.27105874
2002-06,14,0.32519934,0.6551612
2002-07,14,0.3326506,0.707224
2002-08,14,0.5440252,0.96317226
2002-09,14,0.5289653,1.1147876
2002-10,14,0.468934,1.355659
2002-11,14,0.5142039,1.585036
2002-12,14,0.567248,1.5178975
2003-01,14,0.42747298,1.3195041
2003-02,14,0.42788956,0.89080614
2003-03,14,0.33346343,0.6439664
2003-04,14,0.35899067,0.032643393
2003-05,14,0.39203677,-0.44659165
2003-06,14,0.31988615,-0.22788963
2003-07,14,0.2370384,0.15091886
2003-08,14,0.25848088,0.071487375
2003-09,14,0.030777263,0.1787683
2003-10,14,-0.13312379,0.46218506
2003-11,14,-0.02021026,0.43719688
2003-12,14,-0.08454742,0.41439086
2004-01,14,-0.056549683,0.30618894
2004-02,14,-0.44207895,0.10939963
2004-03,14,-0.30518356,0.05371552
2004-04,14,-0.16487329,0.07085941
2004-05,14,-0.071237735,0.21017146
2004-06,14,-0.21232069,0.09514714
2004-07,14,-0.24385,0.38242924
2004-08,14,-0.06413131,0.69534624
2004-09,14,0.026078846,0.67622447
2004-10,14,0.0866365,0.72964793
2004-11,14,0.19020715,0.7178978
2004-12,14,0.37831837,0.8368481
2005-01,14,0.2163887,0.597636
2005-02,14,0.16596481,0.44722137
2005-03,14,0.08945873,0.4306716
2005-04,14,0.092142455,0.28987256
2005-05,14,0.11438938,0.34200478
2005-06,14,0.09358672,0.29111254
2005-07,14,0.17489311,0.18380143
2005-08,14,0.18922445,0.026247397
2005-09,14,0.19128558,-0.06889765
2005-10,14,-0.007690921,0.06315029
2005-11,14,-0.021217873,-0.38048694
2005-12,14,-0.38726553,-0.66858685
2006-01,14,-0.3602978,-0.8661443
2006-02,14,-0.23043261,-0.6833061
2006-03,14,-0.28001142,-0.47039533
2006-04,14,-0.13332094,-0.10674768
2006-05,14,-0.01760903,0.030338623
2006-06,14,-0.04020886,0.17213543
2006-07,14,0.062602945,0.17319962
2006-08,14,0.0049142325,0.45576185
2006-09,14,-0.038684227,0.705766
2006-10,14,-0.037628133,0.78577065
2006-11,14,-0.0845183,1.0586779
2006-12,14,-0.121183224,1.152183
2007-01,14,-0.1700129,0.707932
2007-02,14,-0.13226883,0.21972445
2007-03,14,-0.16978933,-0.06047849
2007-04,14,-0.12213699,-0.12210938
2007-05,14,0.043049857,-0.29026926
2007-06,14,0.047082797,-0.16524267
2007-07,14,0.18087055,-0.410569
2007-08,14,0.17219625,-0.6937064
2007-09,14,0.16898945,-1.1256648
2007-10,14,-0.29307482,-1.6185975
2007-11,14,-0.4208577,-1.7017689
2007-12,14,-0.6235969,-1.6559267
2008-01,14,-0.49700284,-1.910063
2008-02,14,-0.23469381,-1.8319354
2008-03,14,-0.23064896,-1.185759
2008-04,14,-0.09644582,-1.0815488
2008-05,14,-0.064554244,-0.8243269
2008-06,14,-0.09107165,-0.56068003
2008-07,14,-0.13202733,-0.15023462
2008-08,14,-0.07960236,-0.06191488
2008-09,14,-0.118305445,-0.3276596
2008-10,14,-0.1277308,-0.40188107
2008-11,14,-0.061778285,-0.4746118
2008-12,14,-0.11859527,-0.81731945
2009-01,14,-0.18319832,-0.9551868
2009-02,14,-0.13786644,-0.726101
2009-03,14,-0.18457879,-0.5152063
2009-04,14,-0.1464741,-0.24949102
2009-05,14,-0.14825355,0.18443276
2009-06,14,-0.19557872,0.44881988
2009-07,14,0.071748115,0.73425883
2009-08,14,0.15172325,0.70932615
2009-09,14,0.19652231,0.8400513
2009-10,14,0.04542722,1.0327027
2009-11,14,0.31845838,1.6119438
2009-12,14,0.30279616,1.7831713
2010-01,14,0.24618024,1.7174301
2010-02,14,0.37297633,1.422083
2010-03,14,0.27607322,1.1797279
2010-04,14,0.17952497,0.6953907
2010-05,14,0.19443493,-0.09287469
2010-06,14,0.12697123,-0.7120451
2010-07,14,-0.1379841,-1.1699638
2010-08,14,-0.34359953,-1.4109362
2010-09,14,-0.3411,-1.6327661
2010-10,14,-0.2651544,-1.812724
2010-11,14,-0.36941087,-1.7540927
2010-12,14,-0.76421225,-1.8966883
2011-01,14,-0.7375918,-1.722514
2011-02,14,-0.6665601,-1.1615238
2011-03,14,-0.7681895,-0.9178674
2011-04,14,-0.7351078,-0.6732999
2011-05,14,-0.6017584,-0.46766055
2011-06,14,-0.42960238,-0.31806365
2011-07,14,-0.38987657,-0.34891438
2011-08,14,-0.37238353,-0.69733715
2011-09,14,-0.30633023,-0.7895384
2011-10,14,-0.2706935,-0.8403677
2011-11,14,-0.2050569,-1.0666716
2011-12,14,-0.2542223,-1.0342773
2012-01,14,-0.25054368,-1.0495373
2012-02,14,-0.18379508,-0.6694044
2012-03,14,-0.12138455,-0.52108234
2012-04,14,-0.11112468,-0.33814827
2012-05,14,-0.097382694,-0.15253603
2012-06,14,-0.06429871,0.09944862
2012-07,14,0.09149848,0.50425833
2012-08,14,0.1610631,0.7670768
2012-09,14,0.2986225,0.6044403
2012-10,14,0.21005449,0.29484797
2012-11,14,0.15436651,0.27256054
2012-12,14,2.0198871e-05,0.06615381
2013-01,14,0.060872626,-0.23428585
2013-02,14,0.1826248,-0.18521133
2013-03,14,0.13832664,-0.0038145534
2013-04,14,0.42010617,-0.069851644
2013-05,14,0.16016206,-0.1297353
2013-06,14,0.09300015,-0.29779634
2013-07,14,0.11403724,-0.3374186
2013-08,14,-0.122392826,-0.2649736
2013-09,14,-0.52435154,-0.08157896
2013-10,14,-0.5732105,-0.21698903
2013-11,14,-0.39388832,0.036828488
2013-12,14,-0.21839821,-0.046363622
2014-01,14,-0.13869774,-0.34901002
2014-02,14,-0.06108363,-0.42122638
2014-03,14,0.025752941,-0.09196249
2014-04,14,0.14203598,0.10959509
2014-05,14,0.08098061,0.35447067
2014-06,14,0.03915535,0.2777331
2014-07,14,0.09285528,0.011059706
2014-08,14,0.039732914,0.095091246
2014-09,14,0.048506297,0.3981647
2014-10,14,0.09314337,0.5220374
2014-11,14,0.24303088,0.78575224
2014-12,14,0.228338,0.78463984
2015-01,14,0.32079366,0.6138841
2015-02,14,0.4191398,0.58064324
2015-03,14,0.26346368,0.61568594
2015-04,14,0.23589009,0.81380606
2015-05,14,0.159507,1.0479879
2015-06,14,0.14455113,1.2628046
2015-07,14,0.03885197,1.5599092
2015-08,14,0.006698308,2.0203354
2015-09,14,0.060657416,2.2734947
2015-10,14,0.14509366,2.485738
2015-11,14,0.21251667,2.9017422
2015-12,14,0.10173509,2.9236062
2016-01,14,0.22784553,2.7291453
2016-02,14,0.27834192,2.4106894
2016-03,14,0.10178233,1.7431997
2016-04,14,0.062239796,1.156714
2016-05,14,-0.033405315,0.49205956
2016-06,14,-0.007428069,0.020758282
2016-07,14,-0.44584298,-0.31462705
2016-08,14,-0.80453545,-0.49234554
2016-09,14,-0.8887723,-0.50690114
2016-10,14,-0.88179046,-0.57738894
2016-11,14,-0.94448864,-0.42741576
2016-12,14,-1.0241404,-0.35733706
